Año,Fecha (dd/mm/aaaa),Moneda,Continente,Id Moneda,Tipo de cambio,Tipo de tasa,Valor
2010,2010-12-02,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"683,585569"
2010,2010-12-02,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"684,591149"
2010,2010-12-02,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7017"
2010,2010-12-02,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,702199"
2010,2010-12-02,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1135,694979"
2010,2010-12-02,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1136,492909"
2010,2010-12-03,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,825499"
2010,2010-12-03,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,827999"
2010,2010-12-03,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"678,82956"
2010,2010-12-03,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"679,6213"
2010,2010-12-03,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6894"
2010,2010-12-03,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,69"
2010,2010-12-03,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1135,934909"
2010,2010-12-03,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1136,657979"
2010,2010-12-04,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,825499"
2010,2010-12-04,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,827999"
2010,2010-12-04,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"670,52687"
2010,2010-12-04,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"671,463449"
2010,2010-12-04,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6894"
2010,2010-12-04,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,69"
2010,2010-12-04,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1122,04142"
2010,2010-12-04,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1123,014079"
2010,2010-12-05,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,825499"
2010,2010-12-05,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,827999"
2010,2010-12-05,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"670,52687"
2010,2010-12-05,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"671,463449"
2010,2010-12-05,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6894"
2010,2010-12-05,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,69"
2010,2010-12-05,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1122,04142"
2010,2010-12-05,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1123,014079"
2010,2010-12-06,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,823"
2010,2010-12-06,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,823999"
2010,2010-12-06,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"671,47662"
2010,2010-12-06,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"672,058089"
2010,2010-12-06,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6857"
2010,2010-12-06,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,686299"
2010,2010-12-06,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1124,503349"
2010,2010-12-06,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1125,479019"
2010,2010-12-07,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,815999"
2010,2010-12-07,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,819"
2010,2010-12-07,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"670,18091"
2010,2010-12-07,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"671,25355"
2010,2010-12-07,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,677999"
2010,2010-12-07,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6786"
2010,2010-12-07,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1125,485519"
2010,2010-12-07,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1126,489859"
2010,2010-12-08,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,8174"
2010,2010-12-08,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,820399"
2010,2010-12-08,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"666,74585"
2010,2010-12-08,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"667,69006"
2010,2010-12-08,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6916"
2010,2010-12-08,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,692299"
2010,2010-12-08,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1111,20368"
2010,2010-12-08,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1112,05367"
2010,2010-12-09,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,825"
2010,2010-12-09,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,826"
2010,2010-12-09,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"665,42462"
2010,2010-12-09,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"665,8938"
2010,2010-12-09,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7029"
2010,2010-12-09,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,7034"
2010,2010-12-09,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1103,962659"
2010,2010-12-09,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1104,674369"
2010,2010-12-10,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,826"
2010,2010-12-10,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,827999"
2010,2010-12-10,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"672,609609"
2010,2010-12-10,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"673,499639"
2010,2010-12-10,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7177"
2010,2010-12-10,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,718599"
2010,2010-12-10,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1106,796219"
2010,2010-12-10,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1108,057279"
2010,2010-12-11,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,826"
2010,2010-12-11,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,827999"
2010,2010-12-11,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"675,937049"
2010,2010-12-11,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"676,641889"
2010,2010-12-11,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7177"
2010,2010-12-11,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,718599"
2010,2010-12-11,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1112,27161"
2010,2010-12-11,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1113,226979"
2010,2010-12-12,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,826"
2010,2010-12-12,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,827999"
2010,2010-12-12,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"675,937049"
2010,2010-12-12,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"676,641889"
2010,2010-12-12,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7177"
2010,2010-12-12,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,718599"
2010,2010-12-12,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1112,27161"
2010,2010-12-12,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1113,226979"
2010,2010-12-13,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,823999"
2010,2010-12-13,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,827"
2010,2010-12-13,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"676,17615"
2010,2010-12-13,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"677,121099"
2010,2010-12-13,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7035"
2010,2010-12-13,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,7041"
2010,2010-12-13,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1121,735809"
2010,2010-12-13,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1122,506599"
2010,2010-12-14,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,822"
2010,2010-12-14,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,823"
2010,2010-12-14,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"670,935169"
2010,2010-12-14,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"671,218989"
2010,2010-12-14,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6979"
2010,2010-12-14,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,698399"
2010,2010-12-14,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1115,19665"
2010,2010-12-14,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1115,601619"
2010,2010-12-15,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,817"
2010,2010-12-15,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,818"
2010,2010-12-15,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"673,963799"
2010,2010-12-15,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"674,67163"
2010,2010-12-15,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6952"
2010,2010-12-15,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6959"
2010,2010-12-15,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1119,89504"
2010,2010-12-15,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1121,13614"
2010,2010-12-16,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,819"
2010,2010-12-16,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,821499"
2010,2010-12-16,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"675,27556"
2010,2010-12-16,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"676,261079"
2010,2010-12-16,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,71"
2010,2010-12-16,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,710599"
2010,2010-12-16,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1113,813859"
2010,2010-12-16,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1114,8421"
2010,2010-12-17,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,8165"
2010,2010-12-17,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,8195"
2010,2010-12-17,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"679,31902"
2010,2010-12-17,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"680,57163"
2010,2010-12-17,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7139"
2010,2010-12-17,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,714399"
2010,2010-12-17,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1117,20718"
2010,2010-12-17,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1118,402469"
2010,2010-12-18,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,8165"
2010,2010-12-18,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,8195"
2010,2010-12-18,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"681,87621"
2010,2010-12-18,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"683,014369"
2010,2010-12-18,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7139"
2010,2010-12-18,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,714399"
2010,2010-12-18,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1121,41273"
2010,2010-12-18,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1122,416709"
2010,2010-12-19,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,8165"
2010,2010-12-19,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,8195"
2010,2010-12-19,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"681,87621"
2010,2010-12-19,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"683,014369"
2010,2010-12-19,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7139"
2010,2010-12-19,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,714399"
2010,2010-12-19,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1121,41273"
2010,2010-12-19,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1122,416709"
2010,2010-12-20,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,81"
2010,2010-12-20,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,811"
2010,2010-12-20,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"683,938099"
2010,2010-12-20,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"684,594299"
2010,2010-12-20,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,7101"
2010,2010-12-20,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,7107"
2010,2010-12-20,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1123,838189"
2010,2010-12-20,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1124,91082"
2010,2010-12-21,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,801699"
2010,2010-12-21,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,8047"
2010,2010-12-21,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"687,35337"
2010,2010-12-21,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"688,724699"
2010,2010-12-21,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,696399"
2010,2010-12-21,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6971"
2010,2010-12-21,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1135,94956"
2010,2010-12-21,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1137,46757"
2010,2010-12-22,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,805"
2010,2010-12-22,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,806"
2010,2010-12-22,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"689,23022"
2010,2010-12-22,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"690,174679"
2010,2010-12-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,698"
2010,2010-12-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6986"
2010,2010-12-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1138,57294"
2010,2010-12-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1140,12956"
2010,2010-12-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,798999"
2010,2010-12-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,799999"
2010,2010-12-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"690,68928"
2010,2010-12-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"691,30046"
2010,2010-12-23,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,696299"
2010,2010-12-23,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6969"
2010,2010-12-23,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1139,684119"
2010,2010-12-23,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1140,68855"
2010,2010-12-24,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,798"
2010,2010-12-24,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,799999"
2010,2010-12-24,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"688,41785"
2010,2010-12-24,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"689,45675"
2010,2010-12-24,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6908"
2010,2010-12-24,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6913"
2010,2010-12-24,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1139,697269"
2010,2010-12-24,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1140,9392"
2010,2010-12-25,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,798"
2010,2010-12-25,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,799999"
2010,2010-12-25,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"692,06428"
2010,2010-12-25,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"693,817009"
2010,2010-12-25,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6908"
2010,2010-12-25,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6913"
2010,2010-12-25,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1145,73405"
2010,2010-12-25,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1148,15471"
2010,2010-12-26,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,798"
2010,2010-12-26,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,799999"
2010,2010-12-26,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"692,06428"
2010,2010-12-26,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"693,817009"
2010,2010-12-26,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,6908"
2010,2010-12-26,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6913"
2010,2010-12-26,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1145,73405"
2010,2010-12-26,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1148,15471"
2010,2010-12-27,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,798"
2010,2010-12-27,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,798999"
2010,2010-12-27,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"692,311529"
2010,2010-12-27,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"693,817009"
2010,2010-12-27,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"1,690299"
2010,2010-12-27,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"1,6909"
2010,2010-12-27,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"1146,005079"
2010,2010-12-27,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"1148,494349"
2010,2010-12-28,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"2,802"
2010,2010-12-28,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"2,802999"
2010,2010-12-28,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"700,41384"
